# Exported from SPARK3D 2025 (Silver ECSS-2020).
# First line is incidence angle in degrees.
# First column is incident energy in eV.
# TEEY is the next columns (excluding the first line).
960	1.86973	
962	1.8678	
964	1.86588	
966	1.86395	
968	1.86203	
970	1.8601	
972	1.85818	
974	1.85625	
976	1.85433	
978	1.8524	
980	1.85048	
982	1.84855	
984	1.84663	
986	1.84471	
988	1.84278	
990	1.84086	
992	1.83893	
994	1.83701	
996	1.83509	
998	1.83316	
1000	1.83124	
